Unreleased Resource: Android Media,Unreleased Resource: Android Media,619
Key Management: Null Encryption Key,Key Management: Null Encryption Key,259
HTML5: Form Validation Turned Off,HTML5: Form Validation Turned Off,20
ASP.NET Misconfiguration: Sensitive File Persistence,ASP.NET Misconfiguration: Sensitive File Persistence,384
Password Management: Password in HTML Form,Password Management: Password in HTML Form,798
ASP.NET Misconfiguration: Incomplete Certificate Validation,ASP.NET Misconfiguration: Incomplete Certificate Validation,296
Android Bad Practices: Weak Authentication,Android Bad Practices: Weak Authentication,287
Insecure Transport,Insecure Transport,311
Often Misused: Android Permission Check,Often Misused: Android Permission Check,275
XML External Entity Injection,XML External Entity Injection,611
Portability Flaw: File Separator,Portability Flaw: File Separator,474
Denial of Service: Routing,Denial of Service: Routing,730
Often Misused: Strings,Often Misused: Strings,251
Spring Webflow Bad Practices: Flow Bypass,Spring Webflow Bad Practices: Flow Bypass,20
HTML5: Overly Permissive Message Posting Policy,HTML5: Overly Permissive Message Posting Policy,275
Android Bad Practices: Use of Released SQLite Resource,Android Bad Practices: Use of Released SQLite Resource,416
Unreleased Resource: Android Camera,Unreleased Resource: Android Camera,404
ASP.NET Misconfiguration: Excessive Session Timeout,ASP.NET Misconfiguration: Excessive Session Timeout,613
Weak XML Schema: Unbounded Occurences,Weak XML Schema: Unbounded Occurences,770
Spring MVC Bad Practices: Flow Bypass,Spring MVC Bad Practices: Flow Bypass,20
HTML5: Overly Permissive CORS Policy,HTML5: Overly Permissive CORS Policy,20
Struts 2 Bad Practices: Application Map Tampering,Struts 2 Bad Practices: Application Map Tampering,20
Null Dereference: Dereference before Check,Null Dereference: Dereference before Check,690
Privacy Violation: Android Internal Storage,Privacy Violation: Android Internal Storage,359
Unreleased Resource: Android SQLite Database,Unreleased Resource: Android SQLite Database,404
Dynamic Code Evaluation: Code Manipulation,Dynamic Code Evaluation: Code Manipulation,94
Insecure SSL: Android Customized Implementation,Insecure SSL: Android Customized Implementation,299
HTML5: Easy-to-Guess Database Name,HTML5: Easy-to-Guess Database Name,330
Often Misused: File System,Often Misused: File System,560
ASP.NET Bad Practices: Unvalidated Web API Model,ASP.NET Bad Practices: Unvalidated Web API Model,20
HTTP Parameter Pollution,HTTP Parameter Pollution,235
HTTP Response Splitting,HTTP Response Splitting,113
Code Correctness: Regular Expressions Denial of Service,Code Correctness: Regular Expressions Denial of Service,730
Dangerous Function: strcpy(),Dangerous Function: strcpy(),676
Insecure Storage: Missing Encryption on Stored Private Media,Insecure Storage: Missing Encryption on Stored Private Media,311
Privilege Management: Android Connectivity,Privilege Management: Android Connectivity,265
Android Bad Practices: Use of Released Camera Resource,Android Bad Practices: Use of Released Camera Resource,416
ASP.NET Misconfiguration: Double Escaping Enabled,ASP.NET Misconfiguration: Double Escaping Enabled,11
Android Bad Practices: Unnecessary Component Exposure,Android Bad Practices: Unnecessary Component Exposure,265
Insecure SSL: Android Hostname Verification Disabled,Insecure SSL: Android Hostname Verification Disabled,297
Struts 2 Bad Practices: Session Map Tampering,Struts 2 Bad Practices: Session Map Tampering,20
Poor Error Handling: No Default Exception Handler,Poor Error Handling: No Default Exception Handler,388
JSON Injection,JSON Injection,91
Hadoop Cluster Manipulation,Hadoop Cluster Manipulation,20
Null Dereference: Check before Dereference,Null Dereference: Check before Dereference,690
Android Bad Practices: Use of Released Media Resource,Android Bad Practices: Use of Released Media Resource,416
Android Misconfiguration: Debug Information,Android Misconfiguration: Debug Information,11
ASP.NET Misconfiguration: Request Path Validation Disabled,ASP.NET Misconfiguration: Request Path Validation Disabled,554
Unsafe Mobile Code: Insecure Transport,Unsafe Mobile Code: Insecure Transport,311
Array Bounds Error,Array Bounds Error,131
Unreleased Resource: Unmanaged Object,Unreleased Resource: Unmanaged Object,404
PCI Privacy Violation,PCI Privacy Violation,359
Often Misused: SMS,Often Misused: SMS,265
Privacy Violation: Keyboard Caching,Privacy Violation: Keyboard Caching,359
XML Entity Expansion Injection,XML Entity Expansion Injection,776
Key Management: Hardcoded Encryption Key,Key Management: Hardcoded Encryption Key,798
Access Control: SecurityManager Bypass,Access Control: SecurityManager Bypass,287
ASP.NET Misconfiguration: Header Checking Disabled,ASP.NET Misconfiguration: Header Checking Disabled,113
Privacy Violation: Screen Caching,Privacy Violation: Screen Caching,359
XSLT Injection,XSLT Injection,631
Insecure Transport: HTTP GET,Insecure Transport: HTTP GET,311
Android Bad Practices: Mixed Component Functionality,Android Bad Practices: Mixed Component Functionality,265
Fortify 360 Build Misconfiguration: External Ant Dependency Repository,Fortify 360 Build Misconfiguration: External Ant Dependency Repository,933
Fortify 360 Cookie Security: Overly Broad Path,Fortify 360 Cookie Security: Overly Broad Path,384
Fortify 360 Insider Threat: Email Spying,Fortify 360 Insider Threat: Email Spying,16
Fortify 360 Insider Threat: External Ant Command,Fortify 360 Insider Threat: External Ant Command,16
Fortify 360 Insider Threat: Password Bypass,Fortify 360 Insider Threat: Password Bypass,269
Fortify 360 Insider Threat: Static Config File SQL Query,Fortify 360 Insider Threat: Static Config File SQL Query,16
Fortify 360 Insider Threat: Static SQL Query,Fortify 360 Insider Threat: Static SQL Query,16
Fortify 360 Insider Threat: Suspicious String,Fortify 360 Insider Threat: Suspicious String,16
Fortify 360 Insider Threat: Time Bomb,Fortify 360 Insider Threat: Time Bomb,511
Fortify 360 Insider Threat: Transaction Disruption,Fortify 360 Insider Threat: Transaction Disruption,665
Fortify 360 OGNL Expression Injection: Struts 2,Fortify 360 OGNL Expression Injection: Struts 2,95
Fortify 360 Struts Misconfiguration: Invalid Path,Fortify 360 Struts Misconfiguration: Invalid Path,16
Fortify 360 Struts Misconfiguration: Missing Forward Name,Fortify 360 Struts Misconfiguration: Missing Forward Name,16
Fortify 360 Struts: Unused Action Form,Fortify 360 Struts: Unused Action Form,16
Fortify 360 System Information Leak: Internal,Fortify 360 System Information Leak: Internal,200
Fortify 360 System Information Leak: Struts 2,Fortify 360 System Information Leak: Struts 2,200
Code Correctness: Non-Synchronized Method Overrides Synchronized Method,Code Correctness: Non-Synchronized Method Overrides Synchronized Method,362
System Information Leak: Internal,System Information Leak: Internal,200
Access Specifier Manipulation,Access Specifier Manipulation,284
Database Bad Practices: Use of Restricted Accounts,Database Bad Practices: Use of Restricted Accounts,272
Code Correctness: Comparison of Boxed Primitive Types,Code Correctness: Comparison of Boxed Primitive Types,398
J2EE Bad Practices: JVM Termination,J2EE Bad Practices: JVM Termination,382
Portability Flaw: Locale Dependent Comparison,Portability Flaw: Locale Dependent Comparison,474
Denial of Service: Regular Expression,Denial of Service: Regular Expression,185
Code Correctness: Constructor Invokes Overridable Function,Code Correctness: Constructor Invokes Overridable Function,358
Mass Assignment: Insecure Binder Configuration,Mass Assignment: Insecure Binder Configuration,915
Code Correctness: clone() Invokes Overridable Function,Code Correctness: clone() Invokes Overridable Function,358
Code Correctness: Invalid Call to Object.equals(),Code Correctness: Invalid Call to Object.equals(),398
type.severities,,
Code Quality,Code Quality,1,1
Low,Low,4,2
Medium,Medium,7,3
High,High,10,4
Critical,Critical,11,5
2.0,2.0,2,1
3.0,3.0,5,3
4.0,4.0,8,4
Info,Info,3,1
Warning,Warning,6,3
Hot,Hot,9,4
