Cross-domain javascript source,Cross-domain javascript source,200
Insecure X-XSS-Protection header usage,Insecure X-XSS-Protection header usage,79
Browser plugin content,Browser plugin content,16
Strange HTTP Reason message,Strange HTTP Reason message,209
Hash string in HTML content,Hash string in HTML content,200
Blank http response body,Blank http response body,113
Content feed resource,Content feed resource,200
Malware identified,Malware identified,200
Insecure password submission over HTTP,Insecure password submission over HTTP,261
CSP vulnerability,CSP vulnerability,16
Missing X-Content-Type-Options header,Missing X-Content-Type-Options header,16
Missing Strict Transport Security header,Missing Strict Transport Security header,16
HTML5 WebSocket detected,HTML5 WebSocket detected,200
Insecure password form access over HTTP,Insecure password form access over HTTP,261
Potential XSS vulnerability,Potential XSS vulnerability,79
HTTP and HTTPs hop distance,HTTP and HTTPs hop distance,16
HTTP traceroute,HTTP traceroute,16
Apache Server version,Apache Server version,200
Virtual host identified,Virtual host identified,200
Email account,Email account,200
Internal hostname in HTML link,Internal hostname in HTML link,200
Default virtual host,Default virtual host,16
No DNS wildcard,No DNS wildcard,16
DNS wildcard,DNS wildcard,16
Webserver fingerprint,Webserver fingerprint,16
Web Application Firewall fingerprint,Web Application Firewall fingerprint,16
FrontPage configuration information,FrontPage configuration information,200
Customized frontpage configuration,Customized frontpage configuration,200
FrontPage FPAdminScriptUrl,FrontPage FPAdminScriptUrl,200
Operating system,Operating system,16
Favicon identification,Favicon identification,16
Favicon identification failed,Favicon identification failed,16
Transparent proxy detected,Transparent proxy detected,200
PHP Egg,PHP Egg,16
Fingerprinted PHP version,Fingerprinted PHP version,16
Server header,Server header,113
Omitted server header,Omitted server header,113
Powered-by header,Powered-by header,113
Non existent methods default to GET,Non existent methods default to GET,16
DAV methods enabled,DAV methods enabled,16
Active filter detected,Active filter detected,200
Reverse proxy identified,Reverse proxy identified,200
HTTP load balancer detected,HTTP load balancer detected,200
Information disclosure via .NET errors,Information disclosure via .NET errors,89
Potential virtual host misconfiguration,Potential virtual host misconfiguration,16
DAV Misconfiguration,DAV Misconfiguration,16
Arbitrary file upload,Arbitrary file upload,434
OS Commanding code execution,OS Commanding code execution,77
Code execution via remote file inclusion,Code execution via remote file inclusion,94
(Blind) SQL injection,(Blind) SQL injection,89
Arbitrary file read,Arbitrary file read,434
Manually added vulnerability,Manually added vulnerability,16
