Platform configuration php codeignite csrfprotectiondisabled,Platform configuration php codeignite csrfprotectiondisabled,352
Platform configuration php codeignite xssfilteringdisabled,Platform configuration php codeignite xssfilteringdisabled,79
Platform configuration php symfony csrfprotectiondisabled,Platform configuration php symfony csrfprotectiondisabled,352
Platform configuration php yii cookievalidationdisabled,Platform configuration php yii cookievalidationdisabled,565
Platform configuration php yii csrfprotectiondisabled,Platform configuration php yii csrfprotectiondisabled,352
Platform.Configuration.Php.CodeIgnite.CsrfProtectionDisabled,Platform.Configuration.Php.CodeIgnite.CsrfProtectionDisabled,352
Platform.Configuration.Php.CodeIgnite.XssFilteringDisabled,Platform.Configuration.Php.CodeIgnite.XssFilteringDisabled,79
Platform.Configuration.Php.Symfony.CsrfProtectionDisabled,Platform.Configuration.Php.Symfony.CsrfProtectionDisabled,352
Platform.Configuration.Php.Yii.CookieValidationDisabled,Platform.Configuration.Php.Yii.CookieValidationDisabled,565
Platform.Configuration.Php.Yii.CsrfProtectionDisabled,Platform.Configuration.Php.Yii.CsrfProtectionDisabled,352
Remote File Inclusion,Remote File Inclusion,98
Script Evaluation,Script Evaluation,79
Sensitive Data Logging,Sensitive Data Logging,532
Sensitivedata location disclosure,Sensitivedata location disclosure,532
SensitiveData.Location.Disclosure,SensitiveData.Location.Disclosure,532
Session State Disclosure,Session State Disclosure,200
Unencrypted CCN Storage,Unencrypted CCN Storage,311
Unencrypted CVV Storage,Unencrypted CVV Storage,311
Unencrypted Password Storage,Unencrypted Password Storage,311
Unencrypted SSN Storage,Unencrypted SSN Storage,311
Unencrypted SSO Storage,Unencrypted SSO Storage,311
Unpatched Library,Unpatched Library,327
Unsafe Code Usage,Unsafe Code Usage,470
Unsalted Hash Mechanism,Unsalted Hash Mechanism,759
Unsecured Session Cookie,Unsecured Session Cookie,614
Unvalidated Automatic Library Activation,Unvalidated Automatic Library Activation,470
Unverified SSL Host,Unverified SSL Host,319
Url Redirect Abuse,Url Redirect Abuse,601
Brute Force,Brute Force,307
Cross-Site Request Forgery,Cross-Site Request Forgery,352
Denial of Service,Denial of Service,400
Insecure Indexing,Insecure Indexing,548
Insufficient Anti-automation,Insufficient Anti-automation,799
Insufficient Authentication,Insufficient Authentication,287
Insufficient Authorization,Insufficient Authorization,285
Insufficient Password Recovery,Insufficient Password Recovery,640
Insufficient Session Expiration,Insufficient Session Expiration,613
Session Fixation,Session Fixation,384
Application Misconfiguration,Application Misconfiguration,16
Buffer Overflow,Buffer Overflow,120
Content Spoofing,Content Spoofing,290
Cross-Site Scripting,Cross-Site Scripting,79
Fingerprinting,Fingerprinting,205
Format String,Format String,134
HTTP Request Smuggling,HTTP Request Smuggling,444
HTTP Request Splitting,HTTP Request Splitting,113
HTTP Response Smuggling,HTTP Response Smuggling,444
HTTP Response Splitting,HTTP Response Splitting,113
Improper Filesystem Permissions,Improper Filesystem Permissions,280
Improper Input Handling,Improper Input Handling,20
Improper Output Handling,Improper Output Handling,116
Information Leakage,Information Leakage,200
Insufficient Transport Layer Protection,Insufficient Transport Layer Protection,311
Integer Overflows,Integer Overflows,190
LDAP Injection,LDAP Injection,90
Mail Command Injection,Mail Command Injection,88
Null Byte Injection,Null Byte Injection,158
OS Commanding,OS Commanding,78
Path Traversal,Path Traversal,22
Predictable Resource Location,Predictable Resource Location,425
Remote File Inclusion (RFI),Remote File Inclusion (RFI),73
Routing Detour,Routing Detour,441
Server Misconfiguration,Server Misconfiguration,16
SOAP Array Abuse,SOAP Array Abuse,789
SQL Injection,SQL Injection,89
SSI Injection,SSI Injection,97
URL Redirector Abuse ,URL Redirector Abuse ,601
XML Attribute Blowup,XML Attribute Blowup,91
XML Entity Expansion ,XML Entity Expansion ,91
XML External Entities,XML External Entities,91
XML Injection,XML Injection,91
XQuery Injection,XQuery Injection,91
Autocomplete Attribute,Autocomplete Attribute,525
Insufficient Password Aging,Insufficient Password Aging,263
Non-HttpOnly Session Cookie,Non-HttpOnly Session Cookie,565
Secured Cachable HTTP Messages,Secured Cachable HTTP Messages,209
Insufficient Cookie Access Control,Insufficient Cookie Access Control,285
Insufficient Password Strength,Insufficient Password Strength,521
Persistent Session Cookie,Persistent Session Cookie,539
Insufficient Cross-domain Configuration,Insufficient Cross-domain Configuration,352
Invalid HTTP Method Usage,Invalid HTTP Method Usage,16
Personally Identifiable Information,Personally Identifiable Information,359
Insecure Data Storage: Unencrypted Password,Insecure Data Storage: Unencrypted Password,311
Insecure Data Storage: Unencrypted SSN,Insecure Data Storage: Unencrypted SSN,311
Disclosure: Hardcoded Password,Disclosure: Hardcoded Password,259
Injection: Unknown Interpreter,Injection: Unknown Interpreter,74
Injection: HTTP Response Splitting,Injection: HTTP Response Splitting,113
Cryptography: Insecure Digest,Cryptography: Insecure Digest,327
Insecure Data Storage: Unencrypted CCN,Insecure Data Storage: Unencrypted CCN,311
Cryptography: Improper Pseudo-Random Number Generator Usage,Cryptography: Improper Pseudo-Random Number Generator Usage,327
Injection: Mail Command,Injection: Mail Command,88
Insufficient Authentication: Basic Authentication Usage,Insufficient Authentication: Basic Authentication Usage,592
Disclosure: Cleartext Password,Disclosure: Cleartext Password,312
Application Misconfiguration: Global Error Handling Disabled,Application Misconfiguration: Global Error Handling Disabled,388
Application Misconfiguration: Exposed Axis Administration Servlet,Application Misconfiguration: Exposed Axis Administration Servlet,16
type.severities,,,
note,note,1,1
critical,critical,10,5
high,high,8,4
medium,medium,6,3
low,low,3,2
1,1,1,2
2,2,4,3
3,3,5,3
4,4,7,4
5,5,9,5
