type.info,,,
WebInspect,https://www.fortify.com/products/web_inspect.html,9.00,The WebInspect importer requires the Full XML report format. To export in this format after you have conducted a scan, click Export, then Details, then Full.,
type.vulnerabilities,,,
phpBBmod php.info Information Disclosure,phpBBmod php.info Information Disclosure,79
Directory (news),Directory (news),548
Directory (/W3SVC51/),Directory (/W3SVC51/),548
Administrative Interface (batch_add.asp),Administrative Interface (batch_add.asp),284
Account Information Disclosure (pass.php),Account Information Disclosure (pass.php),200
Directory (style),Directory (style),548
iCat Arbitrary File Source Disclosure,iCat Arbitrary File Source Disclosure,200
Webmin Directory Traversal,Webmin Directory Traversal,22
Bajie Cross-Site Scripting,Bajie Cross-Site Scripting,79
WebCollection Plus Information Disclosure,WebCollection Plus Information Disclosure,200
FirstClass Information Disclosure,FirstClass Information Disclosure,200
Silverlight Application Detected,Silverlight Application Detected,200
Whois.Cart File Disclosure Vulnerability,Whois.Cart File Disclosure Vulnerability,200
SMTP Web Application Multiple Possible Vulnerabilities (clemail.exe),SMTP Web Application Multiple Possible Vulnerabilities (clemail.exe),400
Directory (sdk),Directory (sdk),548
SurfControl SuperScout Account Information Disclosure,SurfControl SuperScout Account Information Disclosure,200
Journalness last_module PHP Code Execution,Journalness last_module PHP Code Execution,78
Directory (/W3SVC11/),Directory (/W3SVC11/),548
Directory (fcgi-bin),Directory (fcgi-bin),548
GoAhead Webserver Cross-Site Scripting,GoAhead Webserver Cross-Site Scripting,79
Squirrelmail Configtest.php Information Disclosure,Squirrelmail Configtest.php Information Disclosure,200
Sire Cross-Site Scripting,Sire Cross-Site Scripting,79
Backup File (Appended OLD),Backup File (Appended OLD),200
Xampp iart.php Cross-Site Scripting,Xampp iart.php Cross-Site Scripting,79
NetCam Directory Traversal,NetCam Directory Traversal,22
ImageFolio Cross-Site Scripting,ImageFolio Cross-Site Scripting,79
Ultimate Bulletin Board Detected (hello.cgi),Ultimate Bulletin Board Detected (hello.cgi),200
Directory (warez),Directory (warez),548
Possible XPath Query,Possible XPath Query,643
Default/Example Material Directories,Default/Example Material Directories,548
Directory (/W3SVC71/),Directory (/W3SVC71/),548
Oracle AS Web Cache Multiple vulnerabilities,Oracle AS Web Cache Multiple vulnerabilities,120
Serendipity SQL Injection (exit.php),Serendipity SQL Injection (exit.php),89
Include File (.INC),Include File (.INC),200
Directory (content),Directory (content),548
Directory (kiva),Directory (kiva),548
ASP Runtime Error Message,ASP Runtime Error Message,497
Tektronix PhaserLink ncl_items.html Administration,Tektronix PhaserLink ncl_items.html Administration,284
Directory (microsoft),Directory (microsoft),548
Directory (pix),Directory (pix),548
miniPortail Cross-Site Scripting,miniPortail Cross-Site Scripting,79
Outdated Ultimate Bulletin Board Detected,Outdated Ultimate Bulletin Board Detected,200
BEA WebLogic Password Disclosure Vulnerability,BEA WebLogic Password Disclosure Vulnerability,200
Directory (netpierce),Directory (netpierce),548
Directory (logfile),Directory (logfile),548
JBoss Administration Console Access,JBoss Administration Console Access,284
Directory (temp),Directory (temp),548
Directory (accesso),Directory (accesso),548
Datalex Bookit! Information Disclosure,Datalex Bookit! Information Disclosure,200
xGB Arbitrary Command Execution,xGB Arbitrary Command Execution,78
Apache Access Log Information Disclosure (access_log),Apache Access Log Information Disclosure (access_log),287
Server Statistics Information Disclosure (logs.html),Server Statistics Information Disclosure (logs.html),200
Tiny HTTPd Directory Traversal,Tiny HTTPd Directory Traversal,22
Checks.txt Issue,Checks.txt Issue,287
Novell NetWare Web Server Information Disclosure (lancgi.pl),Novell NetWare Web Server Information Disclosure (lancgi.pl),200
Java-Related Directories,Java-Related Directories,548
Directory (cybercrash),Directory (cybercrash),548
Directory (smreportsviewer),Directory (smreportsviewer),548
Administrative Interface (admin.htm),Administrative Interface (admin.htm),284
LDAP Error Message,LDAP Error Message,90
Easy Message Board Arbitrary Command Execution,Easy Message Board Arbitrary Command Execution,78
POST Parameters Accepted as GET Parameters,POST Parameters Accepted as GET Parameters,200
Directory (docs),Directory (docs),548
Account Information Disclosure (password.html),Account Information Disclosure (password.html),200
DotNetNuke Information Disclosure,DotNetNuke Information Disclosure,200
WebSphere Configuration Information Disclosure (ncommerce.conf),WebSphere Configuration Information Disclosure (ncommerce.conf),287
Common Documentation HTML Files,Common Documentation HTML Files,425
Directory (exec),Directory (exec),548
Unicode Folder (fpsample),Unicode Folder (fpsample),200
Directory (sys),Directory (sys),548
Directory (cfide/administrator),Directory (cfide/administrator),548
phpAddressBook index.php Cross-Site Scripting,phpAddressBook index.php Cross-Site Scripting,79
Unicode Folder (Rpc),Unicode Folder (Rpc),200
WASD /tree/ Directory Contents Disclosure,WASD /tree/ Directory Contents Disclosure,548
Proxy GET Access,Proxy GET Access,441
lighttpd Access Restriction Bypass,lighttpd Access Restriction Bypass,200
Directory (/W3SVC6/),Directory (/W3SVC6/),548
EventLog Analyzer Cross-Site Scripting,EventLog Analyzer Cross-Site Scripting,79
SiteMinder Web Agent Smpwservices.fcc Cross-Site Scripting,SiteMinder Web Agent Smpwservices.fcc Cross-Site Scripting,79
ColdFusion Expression Evaluator,ColdFusion Expression Evaluator,287
Jakarta Tomcat Information Disclosure (comments.jsp),Jakarta Tomcat Information Disclosure (comments.jsp),200
Server Statistics Information Disclosure (wwwstats.htm),Server Statistics Information Disclosure (wwwstats.htm),200
Include File (debug.inc),Include File (debug.inc),200
PHP Invalid Data Type Path Disclosure,PHP Invalid Data Type Path Disclosure,200
IIS 5.0 Server Configuration Information Disclosure (servervariables_vbscript.asp),IIS 5.0 Server Configuration Information Disclosure (servervariables_vbscript.asp),200
Directory (catalog),Directory (catalog),548
Access Control List Information Disclosure (.www_acl),Access Control List Information Disclosure (.www_acl),200
Sun Communications Express UWCMain Cross-Site Scripting,Sun Communications Express UWCMain Cross-Site Scripting,79
SLMail Directory Traversal,SLMail Directory Traversal,22
DBMan Environmental Variables Information Disclosure,DBMan Environmental Variables Information Disclosure,200
DCP-Portal Path Disclosure,DCP-Portal Path Disclosure,200
Parameter Manipulation (Asterisk/Quote),Parameter Manipulation (Asterisk/Quote),200
Cobalt RaQ service.cgi Cross-Site Scripting,Cobalt RaQ service.cgi Cross-Site Scripting,79
xNewsletter Information Disclosure,xNewsletter Information Disclosure,200
phpMyFAQ SQL Injection,phpMyFAQ SQL Injection,89
Arbitrary File Disclosure,Arbitrary File Disclosure,41
Application Probing: Drupal,Application Probing: Drupal,200
Directory (netshare),Directory (netshare),548
Post-query Buffer Overflow,Post-query Buffer Overflow,120
Directory (_vti_cnf),Directory (_vti_cnf),548
Directory (_vti_bot),Directory (_vti_bot),548
PHP apc.php Information Disclosure,PHP apc.php Information Disclosure,200
IIS MSADC Arbitrary Database Query Web Application,IIS MSADC Arbitrary Database Query Web Application,200
Core Dump,Core Dump,200
ASP Inline Corporate Calendar SQL Injection,ASP Inline Corporate Calendar SQL Injection,89
Directory (authadmin),Directory (authadmin),548
VP-ASP Shopping Cart Multiple Vulnerabilities,VP-ASP Shopping Cart Multiple Vulnerabilities,400
Singram.cgi Exploit,Singram.cgi Exploit,200
Possible Database Connection String (MSSQL OleDb Trusted Connection),Possible Database Connection String (MSSQL OleDb Trusted Connection),200
Keene Digital Media Server Administrative Access,Keene Digital Media Server Administrative Access,79
JRun JSP ISAPI Arbitrary Command Execution,JRun JSP ISAPI Arbitrary Command Execution,78
SMTP Web Application Multiple Possible Vulnerabilities (mailform.exe),SMTP Web Application Multiple Possible Vulnerabilities (mailform.exe),400
Directory (themes),Directory (themes),548
Bugzilla createaccount.cgi SQL Injection,Bugzilla createaccount.cgi SQL Injection,89
Info2www Arbitrary Command Execution,Info2www Arbitrary Command Execution,78
Frontpage Server Extensions WebBots Listing (botinfs.cnf),Frontpage Server Extensions WebBots Listing (botinfs.cnf),284
Build A Niche Store search.php Cross-Site Scripting,Build A Niche Store search.php Cross-Site Scripting,79
Webbler Web Root Path Disclosure,Webbler Web Root Path Disclosure,200
Frontpage Author Password File Retrieval (users.pwd),Frontpage Author Password File Retrieval (users.pwd),284
Directory (NetDynamics),Directory (NetDynamics),548
Apache Tomcat Directory Traversal,Apache Tomcat Directory Traversal,22
Whatsup Gold Denial Of Service,Whatsup Gold Denial Of Service,400
Thinking Arts E-Commerce Arbitrary File Source Disclosure,Thinking Arts E-Commerce Arbitrary File Source Disclosure,200
TUTOS Cmd.php Arbitrary Command Execution,TUTOS Cmd.php Arbitrary Command Execution,78
Jakarta Tomcat Information Disclosure (pageDouble.jsp),Jakarta Tomcat Information Disclosure (pageDouble.jsp),200
Directory (mqseries),Directory (mqseries),548
MediaWiki api.php Cross-Site Scripting,MediaWiki api.php Cross-Site Scripting,79
Account Information Disclosure(login.udl),Account Information Disclosure(login.udl),200
Directory (Citrix),Directory (Citrix),548
Sojourn Arbitrary File Source Disclosure,Sojourn Arbitrary File Source Disclosure,200
WebBBS Login Buffer Overflow,WebBBS Login Buffer Overflow,120
Cacti graph.php Cross-Site Scripting,Cacti graph.php Cross-Site Scripting,79
Maian Cart index.php Cross Site Scripting,Maian Cart index.php Cross Site Scripting,79
PowerPortal Full path disclosure,PowerPortal Full path disclosure,200
Survey.cgi Arbitrary Command Execution,Survey.cgi Arbitrary Command Execution,78
Statistics Information Disclosure (stats.html),Statistics Information Disclosure (stats.html),200
Administration Application (admin.dat),Administration Application (admin.dat),284
Log Information Disclosure (logfile.html),Log Information Disclosure (logfile.html),200
SimpleServer tpgnrock Issue,SimpleServer tpgnrock Issue,400
Account Information Disclosure (pass.pl),Account Information Disclosure (pass.pl),200
AppServ index.php Cross-Site Scripting,AppServ index.php Cross-Site Scripting,79
AXS Statistics Information Disclosure,AXS Statistics Information Disclosure,79
Account Information Disclosure (pass.ini),Account Information Disclosure (pass.ini),200
Singapore Path Disclosure,Singapore Path Disclosure,200
Jakarta Tomcat 404 Error Cross-Site Scripting,Jakarta Tomcat 404 Error Cross-Site Scripting,79
IIS postinfo.asp Arbitrary File Upload,IIS postinfo.asp Arbitrary File Upload,434
Directory (outgoing),Directory (outgoing),548
Swiki Multiple Cross-Site Scripting,Swiki Multiple Cross-Site Scripting,79
Directory (man),Directory (man),548
Directory (archive),Directory (archive),548
lighttpd Server Status Information Disclosure (server-status),lighttpd Server Status Information Disclosure (server-status),200
ColdFusion Default Web Application (cypress.mdb),ColdFusion Default Web Application (cypress.mdb),284
Include File (validate.inc),Include File (validate.inc),200
Ultimate Bulletin Board Test File ubb6_test.cgi,Ultimate Bulletin Board Test File ubb6_test.cgi,200
Directory (work),Directory (work),548
Administration Application (admin.php),Administration Application (admin.php),284
Directory (noticias),Directory (noticias),548
Account Information Disclosure(user.php3),Account Information Disclosure(user.php3),200
Backup File (.tmp),Backup File (.tmp),200
WebFocus Administrative Access,WebFocus Administrative Access,287
Sybase EAserver Stack-Based Buffer Overflow,Sybase EAserver Stack-Based Buffer Overflow,120
ScreamLink.cgi Arbitrary File Source Disclosure,ScreamLink.cgi Arbitrary File Source Disclosure,200
Environmental Variables Information Disclosure,Environmental Variables Information Disclosure,200
eNdonesia Cross-Site Scripting,eNdonesia Cross-Site Scripting,79
Account Information Disclosure(user.html),Account Information Disclosure(user.html),200
JSON Hijacking Possible (HTTPS),JSON Hijacking Possible (HTTPS),79
Server Statistics Information Disclosure (summary.html),Server Statistics Information Disclosure (summary.html),200
Dmailweb.cgi Buffer Overflow Vulnerability,Dmailweb.cgi Buffer Overflow Vulnerability,120
AlstraSoft EPay Pro File Disclosure,AlstraSoft EPay Pro File Disclosure,200
EasyNews install.php Database Password Disclosure,EasyNews install.php Database Password Disclosure,200
Administration Application (admin.lst),Administration Application (admin.lst),284
Directory (examples),Directory (examples),548
ActivePerl ISAPI BufferOverflow,ActivePerl ISAPI BufferOverflow,120
Cookie Cart Password File Disclosure,Cookie Cart Password File Disclosure,200
Unix Arbitrary Command Execution (Null Byte/Pipe),Unix Arbitrary Command Execution (Null Byte/Pipe),78
Server Statistics Information Disclosure (wwwstats.php),Server Statistics Information Disclosure (wwwstats.php),200
Unicode Folder (PBServer),Unicode Folder (PBServer),200
Lotus Domino !OpenServer Database Browsing,Lotus Domino !OpenServer Database Browsing,284
Quick & Dirty PHPSource Printer File Disclosure Vulnerability,Quick & Dirty PHPSource Printer File Disclosure Vulnerability,200
Splatt Forum Cross-Site Scripting,Splatt Forum Cross-Site Scripting,79
Directory (english),Directory (english),548
Tutos Path Disclosure,Tutos Path Disclosure,200
Administrative Interface (batch_manage.asp),Administrative Interface (batch_manage.asp),284
Jakarta Tomcat Snoop Multiple Vulnerabilities,Jakarta Tomcat Snoop Multiple Vulnerabilities,79
Account Information Disclosure(users.pl),Account Information Disclosure(users.pl),200
CMS Faethon search.php Cross-Site Scripting,CMS Faethon search.php Cross-Site Scripting,79
Directory (/W3SVC31/),Directory (/W3SVC31/),548
LilHTTP Server urlcount.cgi Cross-Site Scripting,LilHTTP Server urlcount.cgi Cross-Site Scripting,79
KorWebLog Directory Listing Vulnerability,KorWebLog Directory Listing Vulnerability,548
Directory (media),Directory (media),548
JEUS Cross-Site Scripting,JEUS Cross-Site Scripting,79
Server Statistics Information Disclosure (site.htm),Server Statistics Information Disclosure (site.htm),200
DCForum Arbitrary Command Execution,DCForum Arbitrary Command Execution,78
Server Statistics Information Disclosure (statistics.cgi),Server Statistics Information Disclosure (statistics.cgi),200
Login Interface (logon.cgi),Login Interface (logon.cgi),284
Java Double-precision Parsing Denial of Service,Java Double-precision Parsing Denial of Service,400
NOCC Command Execution Vulnerability,NOCC Command Execution Vulnerability,78
Mewsoft Auction (terms) Cross-Site Scripting,Mewsoft Auction (terms) Cross-Site Scripting,79
Directory (/W3SVC91/),Directory (/W3SVC91/),548
Flexform CGI Directory Traversal Vulnerability,Flexform CGI Directory Traversal Vulnerability,22
Application Probing: OpenBiblio,Application Probing: OpenBiblio,22
Directory (~admin),Directory (~admin),548
IBM WebSphere Portal & Lotus Notes Cross-Site Scripting,IBM WebSphere Portal & Lotus Notes Cross-Site Scripting,79
Dokeos work.php Cross-Site Scripting,Dokeos work.php Cross-Site Scripting,79
Log Information Disclosure (lognether-log.pl),Log Information Disclosure (lognether-log.pl),200
PHP Configuration Information Disclosure (phpinfo.php),PHP Configuration Information Disclosure (phpinfo.php),200
Linksys Video Directory Traversal,Linksys Video Directory Traversal,22
Backup File (~),Backup File (~),200
Debug Application (debug.asp),Debug Application (debug.asp),284
Message.cgi Issue,Message.cgi Issue,287
Google Search Appliance UTF-7 Encoded Cross-Site Scripting,Google Search Appliance UTF-7 Encoded Cross-Site Scripting,79
Account Information Disclosure (pass.htx),Account Information Disclosure (pass.htx),200
Account Information Disclosure (pass.htm),Account Information Disclosure (pass.htm),200
Cache Manager Administrative Interface,Cache Manager Administrative Interface,287
Directory (footer),Directory (footer),548
Microsoft SharePoint Server 2007 help.aspx Cross-Site Scripting,Microsoft SharePoint Server 2007 help.aspx Cross-Site Scripting,79
Server Environmental Variables Disclosure (environ.cgi),Server Environmental Variables Disclosure (environ.cgi),200
Possible Database Connection String (Access ODBC Exclusive Use),Possible Database Connection String (Access ODBC Exclusive Use),200
Directory (javascript),Directory (javascript),548
Directory (WEB-INF/lib),Directory (WEB-INF/lib),548
AdPeeps Ad Rotator index.php Cross-Site Scripting,AdPeeps Ad Rotator index.php Cross-Site Scripting,79
IIS WebDAV SEARCH Arbitrary Command Execution,IIS WebDAV SEARCH Arbitrary Command Execution,78
phpCOIN Remote File Include and Path Disclosure Vulnerability,phpCOIN Remote File Include and Path Disclosure Vulnerability,98
Account Information Disclosure(customers.dbf),Account Information Disclosure(customers.dbf),200
Server Statistics Information Disclosure (usage_200004.html),Server Statistics Information Disclosure (usage_200004.html),200
MPCSoftWeb Information Disclosure,MPCSoftWeb Information Disclosure,200
Parameter Manipulation (Pound/Quote),Parameter Manipulation (Pound/Quote),200
Directory (mkstats),Directory (mkstats),548
IIS Unicode Arbitrary Command Execution (..%c0%af..),IIS Unicode Arbitrary Command Execution (..%c0%af..),78
Debug Application (debug.dat),Debug Application (debug.dat),284
Sambar Server Arbitrary File Creation,Sambar Server Arbitrary File Creation,284
Subversion Keyword Information Disclosure,Subversion Keyword Information Disclosure,200
Blackboard Digital Dropbox Information Disclosure,Blackboard Digital Dropbox Information Disclosure,200
Hosting Controller dnsmanager.asp Directory Traversal,Hosting Controller dnsmanager.asp Directory Traversal,22
NetAuth Arbitrary File Source Disclosure,NetAuth Arbitrary File Source Disclosure,200
SilverStream Session Information Disclosure,SilverStream Session Information Disclosure,200
Owl Intranet Engine Registration Cross-Site Scripting Vulnerability,Owl Intranet Engine Registration Cross-Site Scripting Vulnerability,79
Directory (activex),Directory (activex),548
Directory (trees),Directory (trees),548
Pu3.pl Vulnerability,Pu3.pl Vulnerability,284
Eshop Arbitrary Command Execution,Eshop Arbitrary Command Execution,78
MusicBox  Cross-Site Scripting,MusicBox  Cross-Site Scripting,79
SEANOX Devwex Arbitrary File Source Disclosure,SEANOX Devwex Arbitrary File Source Disclosure,22
Axis Information Disclosure,Axis Information Disclosure,200
Directory (impreso),Directory (impreso),548
Directory (trabajo),Directory (trabajo),548
SQL Injection in PHP-Nuke,SQL Injection in PHP-Nuke,89
Guestserver Arbitrary Command Execution (guestserver.cgi),Guestserver Arbitrary Command Execution (guestserver.cgi),78
Contenido index.php Cross-Site Scripting,Contenido index.php Cross-Site Scripting,79
MailFile Arbitrary File Retrieval,MailFile Arbitrary File Retrieval,22
Admin Section Must Require Authentication,Admin Section Must Require Authentication,287
WebLog Administrative Access Bypass,WebLog Administrative Access Bypass,287
X-Cart Arbitrary Command Execution,X-Cart Arbitrary Command Execution,78
Directory (cgi-source),Directory (cgi-source),548
ColdFusion Administration Interface,ColdFusion Administration Interface,200
Directory (example),Directory (example),548
ListPics Database Disclosure Vulnerability,ListPics Database Disclosure Vulnerability,200
Account Information Disclosure(user.cgi),Account Information Disclosure(user.cgi),200
Include File (dbconn.inc),Include File (dbconn.inc),200
Backup File (cgi.tar),Backup File (cgi.tar),200
Jakarta Tomcat Information Disclosure (buffer3.jsp),Jakarta Tomcat Information Disclosure (buffer3.jsp),200
Midicart Database Disclosure,Midicart Database Disclosure,200
Alibaba Web Server Arbitrary Command Execution (get16.exe),Alibaba Web Server Arbitrary Command Execution (get16.exe),78
Directory (cgibin),Directory (cgibin),548
Avactis Shopping checkout.php Cart Cross-Site Scripting,Avactis Shopping checkout.php Cart Cross-Site Scripting,79
w-agora Path Disclosure,w-agora Path Disclosure,200
Nortel Contivity Switch Remote Administration Vulnerability,Nortel Contivity Switch Remote Administration Vulnerability,287
WebBanner Arbitrary File Source Disclosure/Command Execution,WebBanner Arbitrary File Source Disclosure/Command Execution,78
Webroot Directory Traversal,Webroot Directory Traversal,22
Restricted Access Directories,Restricted Access Directories,548
ColdFusion Default Web Application (cfsnippets.mdb),ColdFusion Default Web Application (cfsnippets.mdb),284
Directory (allaire),Directory (allaire),548
Jeebles Directory Cross-Site Scripting,Jeebles Directory Cross-Site Scripting,79
Directory (accesswatch),Directory (accesswatch),548
Ultimate PHP Board Discloses Path to Remote Users,Ultimate PHP Board Discloses Path to Remote Users,79
Directory (developer),Directory (developer),548
SAP Internet Graphics File Disclosure,SAP Internet Graphics File Disclosure,200
ColdFusion Default Web Application (mainframeset.cfm),ColdFusion Default Web Application (mainframeset.cfm),284
Directory (manuals),Directory (manuals),548
Directory (ca_icons),Directory (ca_icons),548
Invision Power Board ''functions.php'' SQL Injection,Invision Power Board ''functions.php'' SQL Injection,89
Frontpage Server Extensions Information Disclosure (orders.txt),Frontpage Server Extensions Information Disclosure (orders.txt),200
Directory (message),Directory (message),548
WikyBlog keywordSearch Cross-Site Scripting,WikyBlog keywordSearch Cross-Site Scripting,79
Directory (address),Directory (address),548
Apache Tomcat Default Examples,Apache Tomcat Default Examples,200
Directory (tst),Directory (tst),548
ESMI Studio Products SQL Injection,ESMI Studio Products SQL Injection,89
Account Information Disclosure (pass.exe),Account Information Disclosure (pass.exe),200
Backup File (.temp),Backup File (.temp),200
Account Information Disclosure (password.dbf),Account Information Disclosure (password.dbf),200
vBulletin Arbitrary Command Execution,vBulletin Arbitrary Command Execution,78
Lotus Domino Database (database.nsf),Lotus Domino Database (database.nsf),284
Administrative Directories,Administrative Directories,548
Directory (cgi-bin/w3-msql),Directory (cgi-bin/w3-msql),548
ColdFusion Default Web Application (sourcewindow.cfm),ColdFusion Default Web Application (sourcewindow.cfm),284
KeyFocus Webserver Directory Listing,KeyFocus Webserver Directory Listing,548
HTTP Header CRLF Injection (HTTP Response Splitting),HTTP Header CRLF Injection (HTTP Response Splitting),113
Directory (css),Directory (css),548
EverythingForm Arbitrary File Source Disclosure,EverythingForm Arbitrary File Source Disclosure,200
Oracle Application Server Default Application (/oprocmgr-service),Oracle Application Server Default Application (/oprocmgr-service),284
Contivity Server Administrative Interface,Contivity Server Administrative Interface,287
Log-Reader Log Information Disclosure,Log-Reader Log Information Disclosure,200
Directory Probing: /tmp,Directory Probing: /tmp,425
CartWIZ SQL Injection Vulnerability,CartWIZ SQL Injection Vulnerability,89
PortailPHP SQL Injection,PortailPHP SQL Injection,89
Account Information Disclosure(db.udl),Account Information Disclosure(db.udl),200
Naxtor Shopping Cart Path Disclosure Vulnerability,Naxtor Shopping Cart Path Disclosure Vulnerability,200
Camtasia Studio Possible Remote SWF Inclusion,Camtasia Studio Possible Remote SWF Inclusion,79
Directory (users),Directory (users),548
Directory (/W3SVC54/),Directory (/W3SVC54/),548
WordPress Footnotes Plugin admin_panel.php ''priority'' Cross-Site Scripting,WordPress Footnotes Plugin admin_panel.php ''priority'' Cross-Site Scripting,79
FCKeditor test.html Arbitrary File Upload,FCKeditor test.html Arbitrary File Upload,434
IIS Web Server Account Manipulation (aexp2.htr),IIS Web Server Account Manipulation (aexp2.htr),287
Server Statistics Information Disclosure (statistics.html),Server Statistics Information Disclosure (statistics.html),200
miniPortail Web Application Administration,miniPortail Web Application Administration,284
Server Statistics Information Disclosure (logs.cgi),Server Statistics Information Disclosure (logs.cgi),200
AWStats Totals awstatstotals.php Cross-Site Scripting,AWStats Totals awstatstotals.php Cross-Site Scripting,79
Directory (tutorial),Directory (tutorial),548
Netscape Search Application Directory Traversal File Access,Netscape Search Application Directory Traversal File Access,22
Directory (Citrix/PNAgent),Directory (Citrix/PNAgent),548
MRBS search.php Cross-Site Scripting,MRBS search.php Cross-Site Scripting,79
MercuryBoard SQL Injection Vulnerability,MercuryBoard SQL Injection Vulnerability,89
phpTest Information Disclosure,phpTest Information Disclosure,200
ActivePerl Path Disclosure,ActivePerl Path Disclosure,200
Directory (smereports),Directory (smereports),548
Muscat Empower Path Disclosure,Muscat Empower Path Disclosure,200
PHP Affiliate Authentication Bypass,PHP Affiliate Authentication Bypass,287
Pi3Web Buffer Overflow DOS/Path Disclosure,Pi3Web Buffer Overflow DOS/Path Disclosure,120
Directory (registered),Directory (registered),548
Snitz Forums 2000 setup.asp Cross-Site Scripting,Snitz Forums 2000 setup.asp Cross-Site Scripting,79
Directory (en),Directory (en),548
CuteNews ''example1.php'' Cross-Site Scripting,CuteNews ''example1.php'' Cross-Site Scripting,79
MakeBook Possible Arbitrary Command Execution,MakeBook Possible Arbitrary Command Execution,78
Account Information Disclosure (password.asp),Account Information Disclosure (password.asp),200
IBM Lotus Domino Cross-Site Scripting,IBM Lotus Domino Cross-Site Scripting,79
Crafty Syntax Live Help is_xmlhttp.php SQL Injection,Crafty Syntax Live Help is_xmlhttp.php SQL Injection,89
Directory (BLOCKQUOTE),Directory (BLOCKQUOTE),548
LabWiki Cross-Site Scripting,LabWiki Cross-Site Scripting,79
MiniShare GET Buffer Overflow,MiniShare GET Buffer Overflow,120
infosrch.cgi Arbitrary Command Execution,infosrch.cgi Arbitrary Command Execution,78
Drupal Wikitools Cross-Site Scripting,Drupal Wikitools Cross-Site Scripting,79
XMB Cross-Site Scripting in stats.php,XMB Cross-Site Scripting in stats.php,79
ColdFusion Default Web Application (forums.mdb),ColdFusion Default Web Application (forums.mdb),284
Form Cross-Site Scripting (Double Quote),Form Cross-Site Scripting (Double Quote),79
Sambar Server ''ssienv.shtml'' Cross-Site Scripting,Sambar Server ''ssienv.shtml'' Cross-Site Scripting,79
PHP iCalendar year.php Cross-Site Scripting,PHP iCalendar year.php Cross-Site Scripting,79
mcNews Windows Arbitrary File Source Disclosure,mcNews Windows Arbitrary File Source Disclosure,200
Basic Auth Evasion,Basic Auth Evasion,284
IssueTracker Database Disclosure,IssueTracker Database Disclosure,200
Mambo uploadimage.php Arbitrary Command Execution,Mambo uploadimage.php Arbitrary Command Execution,78
PHP Error Header Information Disclosure,PHP Error Header Information Disclosure,200
ACart Database Disclosure,ACart Database Disclosure,200
PHPCart Authentication Flaw,PHPCart Authentication Flaw,287
My Little Forum SQL Injection,My Little Forum SQL Injection,89
3Com Network Supervisor File Disclosure,3Com Network Supervisor File Disclosure,200
Documentation (readme.txt),Documentation (readme.txt),200
Header Injection,Header Injection,113
Directory (_mmServerScripts),Directory (_mmServerScripts),548
Documentation (ChangeLog),Documentation (ChangeLog),200
Application Probing: Wordpress,Application Probing: Wordpress,200
