type.info,,,
WhiteHat Sentinel,http://www.whitehatsec.com/home/services/services.html,-,You shouldn''t be seeing this.,
type.vulnerabilities,,,
Platform.Configuration.Php.Yii.CsrfProtectionDisabled,Platform.Configuration.Php.Yii.CsrfProtectionDisabled,352
Remote File Inclusion,Remote File Inclusion,98
Script Evaluation,Script Evaluation,79
Sensitive Data Logging,Sensitive Data Logging,532
Sensitivedata location disclosure,Sensitivedata location disclosure,532
SensitiveData.Location.Disclosure,SensitiveData.Location.Disclosure,532
Session State Disclosure,Session State Disclosure,200
Unencrypted CCN Storage,Unencrypted CCN Storage,311
Unencrypted CVV Storage,Unencrypted CVV Storage,311
Unencrypted Password Storage,Unencrypted Password Storage,311
Unencrypted SSN Storage,Unencrypted SSN Storage,311
Unencrypted SSO Storage,Unencrypted SSO Storage,311
Unpatched Library,Unpatched Library,327
Unsafe Code Usage,Unsafe Code Usage,470
Unsalted Hash Mechanism,Unsalted Hash Mechanism,759
Unsecured Session Cookie,Unsecured Session Cookie,614
Unvalidated Automatic Library Activation,Unvalidated Automatic Library Activation,470
Unverified SSL Host,Unverified SSL Host,319
Url Redirect Abuse,Url Redirect Abuse,601
Abuse of Functionality,Abuse of Functionality,840
Brute Force,Brute Force,307
Credential/Session Prediction,Credential/Session Prediction,384
Cross-Site Request Forgery,Cross-Site Request Forgery,352
Denial of Service,Denial of Service,400
Insecure Indexing,Insecure Indexing,548
Insufficient Anti-automation,Insufficient Anti-automation,799
Insufficient Authentication,Insufficient Authentication,287
Insufficient Authorization,Insufficient Authorization,285
Insufficient Password Recovery,Insufficient Password Recovery,640
Insufficient Process Validation,Insufficient Process Validation,841
Insufficient Session Expiration,Insufficient Session Expiration,613
Session Fixation,Session Fixation,384
Application Misconfiguration,Application Misconfiguration,16
Buffer Overflow,Buffer Overflow,120
Content Spoofing,Content Spoofing,290
Cross-Site Scripting,Cross-Site Scripting,79
Directory Indexing,Directory Indexing,548
Fingerprinting,Fingerprinting,205
Format String,Format String,134
HTTP Request Smuggling,HTTP Request Smuggling,444
HTTP Request Splitting,HTTP Request Splitting,113
HTTP Response Smuggling,HTTP Response Smuggling,444
HTTP Response Splitting,HTTP Response Splitting,113
Improper Filesystem Permissions,Improper Filesystem Permissions,280
Improper Input Handling,Improper Input Handling,20
Improper Output Handling,Improper Output Handling,116
Information Leakage,Information Leakage,200
Insufficient Transport Layer Protection,Insufficient Transport Layer Protection,311
Integer Overflows,Integer Overflows,190
LDAP Injection,LDAP Injection,90
Mail Command Injection,Mail Command Injection,88
Null Byte Injection,Null Byte Injection,158
OS Commanding,OS Commanding,78
Path Traversal,Path Traversal,22
Predictable Resource Location,Predictable Resource Location,425
Remote File Inclusion (RFI),Remote File Inclusion (RFI),73
Routing Detour,Routing Detour,441
Server Misconfiguration,Server Misconfiguration,16
SOAP Array Abuse,SOAP Array Abuse,789
SQL Injection,SQL Injection,89
SSI Injection,SSI Injection,97
URL Redirector Abuse ,URL Redirector Abuse ,601
XML Attribute Blowup,XML Attribute Blowup,91
XML Entity Expansion ,XML Entity Expansion ,91
XML External Entities,XML External Entities,91
XML Injection,XML Injection,91
XPath Injection,XPath Injection,91
XQuery Injection,XQuery Injection,91
Autocomplete Attribute,Autocomplete Attribute,525
Insufficient Password Aging,Insufficient Password Aging,263
Non-HttpOnly Session Cookie,Non-HttpOnly Session Cookie,565
Secured Cachable HTTP Messages,Secured Cachable HTTP Messages,209
Insufficient Cookie Access Control,Insufficient Cookie Access Control,285
Insufficient Password Strength,Insufficient Password Strength,521
Persistent Session Cookie,Persistent Session Cookie,539
Insufficient Cross-domain Configuration,Insufficient Cross-domain Configuration,352
Invalid HTTP Method Usage,Invalid HTTP Method Usage,16
Personally Identifiable Information,Personally Identifiable Information,359
type.severities,,,
1,1,1,1
2,2,2,2
3,3,3,3
4,4,4,4
5,5,5,5
